policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P003181,C007341,Fisheries officer,"Hill, Mahoney and Young Insurance Inc.",2006-10-18,2026-10-18,392.88697518243896,Insured,New,2025-11-28,13.778652690519088
P005874,C008866,"Merchandiser, retail",Shah-Murphy Insurance Inc.,2006-08-05,2026-08-05,206.97711589699338,Insured,Marketing,2025-11-28,9.929548219844085
P001375,C001641,"Physicist, medical",Ryan Group Insurance Inc.,2006-07-11,2026-07-11,113.50430629576596,Third-Party Billing,Renewal Quoted,2025-11-28,12.17391436805412
P001295,C003919,Aid worker,"Avery, Smith and Hale Insurance Inc.",2006-02-28,2026-02-28,259.60004047554116,Premium Finance Company,New,2025-11-28,16.678426935745023
P001904,C001528,Customer service manager,Gonzalez-Warren Insurance Inc.,2006-10-16,2026-10-16,504.4193606233132,Mortgagee,Renewal Quoted,2025-11-28,9.023477644942329
P005356,C003810,Chief Marketing Officer,Benson-Price Insurance Inc.,2006-10-29,2026-10-29,480.9222911082627,Mortgagee,Renewal Quoted,2025-11-28,17.50793865400541
P003930,C007210,TEFL teacher,"French, Wolf and Brown Insurance Inc.",2006-06-13,2026-06-13,1364.0350344960295,Mortgagee,Marketing,2025-11-28,18.8101563453461
P008681,C007871,Psychiatrist,"Sanchez, Cruz and Mcintosh Insurance Inc.",2006-11-21,2026-11-21,421.06990985536015,Third-Party Billing,Canceled,2025-11-28,9.41169067389249
P004680,C008154,"Engineer, civil (consulting)",Martin-Ramirez Insurance Inc.,2006-09-26,2026-09-26,113.42944706868789,Premium Finance Company,Canceled,2025-11-28,5.546695538292142
P002920,C007850,"Engineer, land",Baker Group Insurance Inc.,2006-10-01,2026-10-01,318.42914877343355,Insured,Marketing,2025-11-28,10.523077789441558
P004776,C009563,Child psychotherapist,Hudson-Scott Insurance Inc.,2006-07-04,2026-07-04,468.1277359226927,Payroll Vendor,New,2025-11-28,14.443653533325133
P009297,C009729,Osteopath,Moore-Benson Insurance Inc.,2006-04-07,2026-04-07,292.00680326966494,Subsidiary,New,2025-11-28,6.581002880369231
P007339,C004788,Lexicographer,"Moore, Chavez and Huerta Insurance Inc.",2006-03-11,2026-03-11,1942.0562029577088,Agency Bill,Marketing,2025-11-28,12.462383207449657
P003462,C003636,"Therapist, speech and language",Howard-Young Insurance Inc.,2006-11-11,2026-11-11,319.28516377838946,Parent Company,Renewal Quoted,2025-11-28,14.519190076532904
P008918,C007140,Commissioning editor,"Owens, House and Steele Insurance Inc.",2006-03-26,2026-03-26,289.6290496857303,Insured,Canceled,2025-11-28,13.028980311598387
P008576,C005612,IT sales professional,"Mcmahon, Walker and Crosby Insurance Inc.",2006-06-29,2026-06-29,644.1230186610036,Third-Party Billing,Renewal Quoted,2025-11-28,15.57149336928177
P008412,C001313,Professor Emeritus,"Edwards, French and Morris Insurance Inc.",2006-06-01,2026-06-01,363.9910941781105,Mortgagee,Marketing,2025-11-28,12.732900508500547
P002937,C005228,"Engineer, energy",Chang PLC Insurance Inc.,2006-10-15,2026-10-15,451.24407911802854,Mortgagee,Canceled,2025-11-28,9.22844805727976
P008867,C004947,Radio broadcast assistant,Young-Brown Insurance Inc.,2006-08-15,2026-08-15,305.588460565345,Direct Bill,Marketing,2025-11-28,15.418867462527533
P001318,C002530,Chiropodist,Randall Ltd Insurance Inc.,2006-04-05,2026-04-05,174.61456048468835,Insured,New,2025-11-28,7.411271564593487
P005928,C001041,Retail buyer,Hudson-Torres Insurance Inc.,2005-12-21,2025-12-21,3993.225408378753,Parent Company,Marketing,2025-11-28,21.06873099466235
P008005,C007423,"Scientist, physiological","Serrano, Martin and Foley Insurance Inc.",2006-08-14,2026-08-14,4298.622398934127,Premium Finance Company,Canceled,2025-11-28,9.774977961134265
P001162,C002064,Biomedical engineer,Fisher Inc Insurance Inc.,2006-06-16,2026-06-16,481.82046715724175,Subsidiary,New,2025-11-28,13.768427608796953
P004778,C007960,Newspaper journalist,Charles-Larson Insurance Inc.,2006-02-23,2026-02-23,584.1053136069846,Payroll Vendor,Canceled,2025-11-28,11.710178212645948
P003173,C008444,"Engineer, control and instrumentation",Conner PLC Insurance Inc.,2006-09-30,2026-09-30,729.9627759521046,Direct Bill,Renewal Quoted,2025-11-28,13.660174151580929
P006444,C005605,IT sales professional,Becker-Rowland Insurance Inc.,2006-07-20,2026-07-20,458.73463028867695,Mortgagee,Marketing,2025-11-28,10.260799816817315
P004482,C008253,"Scientist, research (medical)",Cunningham-Williams Insurance Inc.,2006-05-19,2026-05-19,1277.9293788550842,Payroll Vendor,Canceled,2025-11-28,8.131083802984413
P009553,C008020,Holiday representative,"Thomas, Graham and Nunez Insurance Inc.",2006-02-17,2026-02-17,341.40581945844116,Insured,New,2025-11-28,11.739801282180746
P001441,C005672,Technical author,Salinas Inc Insurance Inc.,2006-08-18,2026-08-18,3619.5761542286564,Direct Bill,Renewal Quoted,2025-11-28,10.416840266275164
P008170,C003759,Dramatherapist,"Phillips, Erickson and Martinez Insurance Inc.",2006-06-25,2026-06-25,538.0098190739443,Third-Party Billing,Canceled,2025-11-28,13.249032412777305
P008984,C007742,"Embryologist, clinical",Winters-Alvarez Insurance Inc.,2006-02-12,2026-02-12,444.1733779406903,Mortgagee,New,2025-11-28,9.956622552329076
P003420,C003056,Data processing manager,Callahan-Barrera Insurance Inc.,2006-01-20,2026-01-20,314.1315088079088,Agency Bill,New,2025-11-28,7.189626545427202
P004631,C007209,"Producer, radio",Johnson Ltd Insurance Inc.,2006-09-02,2026-09-02,2847.050640563982,Direct Bill,Marketing,2025-11-28,11.549752440682127
P007352,C007690,Fisheries officer,Christensen-Manning Insurance Inc.,2006-08-04,2026-08-04,333.63319447710967,Third-Party Billing,New,2025-11-28,8.962002088060935
P002373,C003689,Hydrologist,"Parker, Evans and Jackson Insurance Inc.",2006-09-11,2026-09-11,372.3297193506983,Mortgagee,Canceled,2025-11-28,8.062116106975518
P002623,C003219,Media planner,Watts-Noble Insurance Inc.,2006-07-09,2026-07-09,3936.1053103841864,Third-Party Billing,Canceled,2025-11-28,16.581389158376172
P008993,C004998,"Scientist, marine",Gilbert LLC Insurance Inc.,2006-04-24,2026-04-24,282.7526929067858,Premium Finance Company,New,2025-11-28,11.375420302285457
P007448,C001404,"Conservator, furniture",Morgan-Vazquez Insurance Inc.,2006-07-24,2026-07-24,262.59774222339814,Payroll Vendor,Marketing,2025-11-28,15.532619493326509
P005885,C002500,"Engineer, control and instrumentation",Edwards-Garcia Insurance Inc.,2006-10-15,2026-10-15,343.9938101355335,Agency Bill,Marketing,2025-11-28,14.908769299427735
P003402,C005466,Stage manager,Mason Ltd Insurance Inc.,2006-09-27,2026-09-27,117.65359806709841,Premium Finance Company,New,2025-11-28,12.170568952031475
P009303,C004717,Occupational psychologist,Bryan-Miller Insurance Inc.,2006-06-30,2026-06-30,515.8071701346371,Agency Bill,Canceled,2025-11-28,17.456795269237553
P004763,C004287,Homeopath,Norris-Gonzalez Insurance Inc.,2006-02-27,2026-02-27,7168.495719182704,Payroll Vendor,Renewal Quoted,2025-11-28,14.339780692209843
P005077,C002482,Dietitian,Frazier and Sons Insurance Inc.,2005-12-08,2025-12-08,1685.4183513283986,Direct Bill,Marketing,2025-11-28,12.272831107417327
P008585,C004006,Physiotherapist,Barajas LLC Insurance Inc.,2006-09-20,2026-09-20,272.74667355549695,Mortgagee,Marketing,2025-11-28,13.371985252831792
P003152,C009377,English as a second language teacher,Gonzalez Inc Insurance Inc.,2006-09-28,2026-09-28,712.3340376195405,Agency Bill,Marketing,2025-11-28,10.459659764703297
P003524,C004083,Theme park manager,Thomas Group Insurance Inc.,2006-04-23,2026-04-23,2412.886772793446,Direct Bill,Canceled,2025-11-28,22.809433418029005
P005781,C002848,Ambulance person,"Burch, Reid and Lynn Insurance Inc.",2005-12-05,2025-12-05,575.0273743958666,Premium Finance Company,Canceled,2025-11-28,12.228650895107844
P008621,C001417,Clinical biochemist,Nelson PLC Insurance Inc.,2006-01-12,2026-01-12,317.7810797985736,Agency Bill,Marketing,2025-11-28,12.453822451324843
P009878,C004036,Health visitor,"Evans, Johnson and Ryan Insurance Inc.",2006-05-17,2026-05-17,553.7723448241283,Direct Bill,New,2025-11-28,9.606951817317078
P006791,C002561,Veterinary surgeon,Russell-Maldonado Insurance Inc.,2006-08-23,2026-08-23,183.35652165575715,Parent Company,Canceled,2025-11-28,7.442740285547422
P006975,C008241,"Programmer, multimedia",Craig-Petty Insurance Inc.,2006-09-28,2026-09-28,391.54413815097337,Direct Bill,Marketing,2025-11-28,14.39589423661057
P009478,C009786,Chiropodist,Wade LLC Insurance Inc.,2006-04-01,2026-04-01,1250.0178262446962,Mortgagee,Renewal Quoted,2025-11-28,10.168528377571947
P008479,C008998,Statistician,"Robertson, Robinson and Wilson Insurance Inc.",2006-09-07,2026-09-07,176.7292583936326,Agency Bill,Marketing,2025-11-28,13.187631036017798
P003384,C004866,"Surveyor, rural practice","Cunningham, Mitchell and Ryan Insurance Inc.",2006-04-16,2026-04-16,396.22270026300345,Mortgagee,Renewal Quoted,2025-11-28,12.249144382843715
P009504,C004995,Dealer,Burton-Rodriguez Insurance Inc.,2005-12-04,2025-12-04,216.39448677477688,Direct Bill,New,2025-11-28,11.932604403294778
P007717,C009226,Ergonomist,Pennington-Baker Insurance Inc.,2006-07-14,2026-07-14,5390.767746624265,Premium Finance Company,Marketing,2025-11-28,11.962905382707165
P009460,C009163,Radio producer,Watts-Jackson Insurance Inc.,2006-08-28,2026-08-28,632.1146898227012,Premium Finance Company,Renewal Quoted,2025-11-28,10.102429185496272
P006200,C006722,Magazine journalist,Stevens and Sons Insurance Inc.,2006-05-14,2026-05-14,316.3261790229538,Parent Company,Renewal Quoted,2025-11-28,11.68821442368379
P001227,C002178,Freight forwarder,Shea Group Insurance Inc.,2006-04-26,2026-04-26,436.2521508056967,Third-Party Billing,Marketing,2025-11-28,13.66120138217603
P002901,C003497,"Teacher, secondary school",Shaw Inc Insurance Inc.,2006-11-27,2026-11-27,576.8287502366227,Premium Finance Company,Marketing,2025-11-28,9.427669688701124
P005588,C009214,Marine scientist,Lee Ltd Insurance Inc.,2006-09-17,2026-09-17,657.5933070379191,Insured,New,2025-11-28,12.548362895138183
P001998,C005286,Geographical information systems officer,"Larson, Mccullough and Shaffer Insurance Inc.",2006-01-25,2026-01-25,327.9753728681325,Parent Company,New,2025-11-28,12.126717202244905
P005164,C005797,Therapeutic radiographer,"Guerrero, Brown and Kim Insurance Inc.",2006-03-19,2026-03-19,2782.6474396490958,Insured,Marketing,2025-11-28,14.704989667959376
P005166,C005201,"Journalist, broadcasting","Trevino, Mitchell and Miller Insurance Inc.",2005-12-08,2025-12-08,648.5414771053391,Direct Bill,Canceled,2025-11-28,9.756134030169688
P006444,C008980,Therapeutic radiographer,Collins-Black Insurance Inc.,2006-10-12,2026-10-12,8358.493045744892,Agency Bill,New,2025-11-28,8.100796382191081
P007525,C005899,"Lighting technician, broadcasting/film/video",Sanders-Jenkins Insurance Inc.,2006-10-03,2026-10-03,213.26482109071958,Subsidiary,Canceled,2025-11-28,18.32712549988554
P006932,C002632,Multimedia programmer,Reid-Nguyen Insurance Inc.,2006-02-27,2026-02-27,2225.3441909109165,Mortgagee,Marketing,2025-11-28,7.629401008556162
P008968,C007661,Armed forces training and education officer,Moreno and Sons Insurance Inc.,2006-08-02,2026-08-02,379.32872281732836,Third-Party Billing,Renewal Quoted,2025-11-28,12.053768198878702
P007460,C007928,Geochemist,Pruitt-Barajas Insurance Inc.,2006-11-02,2026-11-02,292.5469947975255,Parent Company,Renewal Quoted,2025-11-28,4.507888538580851
P002560,C008007,Bonds trader,Campos PLC Insurance Inc.,2006-07-02,2026-07-02,641.2402950464239,Payroll Vendor,Renewal Quoted,2025-11-28,8.4716372386407
P003635,C008246,"Investment banker, corporate","York, Smith and Pena Insurance Inc.",2006-01-01,2026-01-01,229.51928528152942,Insured,Marketing,2025-11-28,13.845107568058905
P009992,C009903,"Scientist, biomedical",Fuller-Holmes Insurance Inc.,2006-04-01,2026-04-01,329.91357930353894,Third-Party Billing,Canceled,2025-11-28,5.317587109512312
P003242,C005448,"Teacher, primary school",Erickson-Harper Insurance Inc.,2006-01-26,2026-01-26,3500.39571777878,Parent Company,Renewal Quoted,2025-11-28,16.683418787608783
P002055,C007688,Veterinary surgeon,Barnes Group Insurance Inc.,2006-04-01,2026-04-01,145.78880000184068,Payroll Vendor,New,2025-11-28,16.743755660238044
P009809,C006398,Technical brewer,"Liu, Pope and Miller Insurance Inc.",2006-03-16,2026-03-16,585.2224835574461,Parent Company,Renewal Quoted,2025-11-28,4.232344634345993
P001480,C005341,Adult guidance worker,"Wilson, Brown and Johnson Insurance Inc.",2006-07-30,2026-07-30,553.5778338991706,Subsidiary,Canceled,2025-11-28,14.113097906502281
P005660,C006451,Museum/gallery exhibitions officer,"Martinez, Oconnell and Hodges Insurance Inc.",2006-06-03,2026-06-03,407.908975694293,Agency Bill,Canceled,2025-11-28,8.86095387557305
P001769,C007266,"Conservator, museum/gallery",Kennedy-Fields Insurance Inc.,2006-08-11,2026-08-11,388.3905826599423,Mortgagee,New,2025-11-28,5.884912548959034
P008822,C002775,"Scientist, research (maths)",Walker-Li Insurance Inc.,2006-02-01,2026-02-01,863.2712384891097,Payroll Vendor,Canceled,2025-11-28,1.865252256812564
P008657,C007742,Dispensing optician,"Morris, Greer and Schultz Insurance Inc.",2006-02-26,2026-02-26,359.14916234334646,Agency Bill,Canceled,2025-11-28,14.103539463286339
P007119,C008982,Arboriculturist,Carroll-Copeland Insurance Inc.,2006-02-19,2026-02-19,583.8293317883431,Mortgagee,Renewal Quoted,2025-11-28,4.7517398918673734
P009514,C001586,"Engineer, biomedical",Newman-Bond Insurance Inc.,2006-07-03,2026-07-03,356.0007188569421,Payroll Vendor,Marketing,2025-11-28,18.692874024297335
P005867,C002230,Probation officer,Werner-Garcia Insurance Inc.,2006-04-07,2026-04-07,3338.9034577915963,Premium Finance Company,Renewal Quoted,2025-11-28,11.104902731922362
P006453,C005436,"Therapist, horticultural",Anderson Group Insurance Inc.,2006-11-01,2026-11-01,277.82547818299366,Third-Party Billing,Canceled,2025-11-28,23.039763794720763
P001020,C009139,"Teacher, music","Johnson, Gray and Byrd Insurance Inc.",2006-10-30,2026-10-30,274.2404621525635,Third-Party Billing,Renewal Quoted,2025-11-28,6.616029902612622
P004592,C004527,Learning disability nurse,Moore-Vega Insurance Inc.,2006-08-20,2026-08-20,610.6598114610849,Insured,Renewal Quoted,2025-11-28,13.864772316433132
P008502,C003548,"Engineer, agricultural",Rivera-Sutton Insurance Inc.,2006-06-06,2026-06-06,344.96001595740813,Premium Finance Company,New,2025-11-28,13.498343733383063
P006890,C007159,"Psychologist, educational","Lynch, Nixon and Rogers Insurance Inc.",2006-08-07,2026-08-07,332.22963482354,Direct Bill,Renewal Quoted,2025-11-28,7.517311190427846
P001633,C002771,Broadcast journalist,"Young, Frazier and Carney Insurance Inc.",2006-08-22,2026-08-22,404.62175823912514,Premium Finance Company,Renewal Quoted,2025-11-28,12.376249898133876
P006035,C008826,Best boy,Hill-Mills Insurance Inc.,2005-12-07,2025-12-07,481.1352373962425,Parent Company,New,2025-11-28,15.191503943526136
P007399,C005496,"Research officer, government","Ortega, Jacobs and Davies Insurance Inc.",2006-07-20,2026-07-20,239.75811859257206,Subsidiary,Renewal Quoted,2025-11-28,10.428698338926203
P005998,C006198,Mining engineer,Shelton LLC Insurance Inc.,2006-05-01,2026-05-01,8569.4184323257,Subsidiary,New,2025-11-28,12.468640863725437
P005198,C009791,"Administrator, sports",Welch Group Insurance Inc.,2006-07-31,2026-07-31,487.324713766091,Insured,Marketing,2025-11-28,12.727187852240474
P001386,C007990,"Accountant, chartered certified","Aguilar, Jackson and Martinez Insurance Inc.",2006-02-13,2026-02-13,277.0242149222642,Agency Bill,Renewal Quoted,2025-11-28,9.367841028410115
P003591,C006688,Community development worker,Ross-Cooper Insurance Inc.,2006-06-15,2026-06-15,387.02238821984963,Parent Company,Canceled,2025-11-28,17.743418977006755
P006278,C002813,Advice worker,Howard Group Insurance Inc.,2005-12-25,2025-12-25,289.3252434811196,Premium Finance Company,New,2025-11-28,15.798730925170702
P009264,C009644,"Teacher, adult education",Mcdaniel-Ferguson Insurance Inc.,2006-06-03,2026-06-03,139.38386749810664,Third-Party Billing,Renewal Quoted,2025-11-28,10.624889077647621
P003661,C005264,Clinical molecular geneticist,"Walker, Baker and Bennett Insurance Inc.",2006-04-05,2026-04-05,1330.4806671979823,Premium Finance Company,Marketing,2025-11-28,8.94632577587222
P001731,C006070,Chiropodist,Barnett LLC Insurance Inc.,2006-08-16,2026-08-16,173.71845874988512,Mortgagee,Renewal Quoted,2025-11-28,9.04085410427032
P001731,C005619,"Research officer, trade union","Whitehead, Miller and Fleming Insurance Inc.",2006-09-29,2026-09-29,1298.9714429805817,Payroll Vendor,Renewal Quoted,2025-11-28,13.976004631940008
P006895,C005268,Statistician,George-Campbell Insurance Inc.,2006-03-10,2026-03-10,442.513919929816,Subsidiary,Renewal Quoted,2025-11-28,9.488928826999526
P001754,C004104,"Surveyor, building",Mcgee-Miles Insurance Inc.,2006-02-19,2026-02-19,344.321446360661,Direct Bill,Canceled,2025-11-28,5.961151999017029
P002809,C004362,"Engineer, maintenance (IT)",Fields-Thomas Insurance Inc.,2006-02-16,2026-02-16,724.9848126340372,Premium Finance Company,Canceled,2025-11-28,4.734143097063835
P009553,C007821,Production manager,"Snow, Wang and Carroll Insurance Inc.",2005-12-09,2025-12-09,407.4095034723049,Insured,Renewal Quoted,2025-11-28,13.132405160354866
P003098,C008964,Multimedia specialist,Lopez-Benson Insurance Inc.,2006-11-07,2026-11-07,7553.271206582116,Insured,Renewal Quoted,2025-11-28,4.885522695574366
P006453,C004308,Contracting civil engineer,Johnson Inc Insurance Inc.,2006-07-30,2026-07-30,1593.782083388977,Payroll Vendor,Canceled,2025-11-28,8.36397900828067
P004196,C003618,Fisheries officer,"Hooper, Hamilton and Hines Insurance Inc.",2006-04-20,2026-04-20,768.2876909516322,Direct Bill,Marketing,2025-11-28,10.247452157609715
P004400,C008247,Lawyer,Mason Ltd Insurance Inc.,2006-05-11,2026-05-11,184.50828765467148,Insured,New,2025-11-28,9.533729246223725
P006775,C005393,"Programmer, multimedia","Lam, Mcdowell and Padilla Insurance Inc.",2006-03-04,2026-03-04,9294.63609109373,Premium Finance Company,Marketing,2025-11-28,9.938148810819904
P008039,C008197,Training and development officer,Martinez-Stanley Insurance Inc.,2006-05-03,2026-05-03,130.82673920613755,Agency Bill,Marketing,2025-11-28,15.09208084137242
P009890,C004251,Restaurant manager,"Brown, Phelps and Church Insurance Inc.",2006-05-18,2026-05-18,437.1374857011887,Payroll Vendor,Renewal Quoted,2025-11-28,16.49158700289091
P005410,C004325,Haematologist,"Brown, Reed and Miles Insurance Inc.",2006-01-04,2026-01-04,1007.7003693794437,Parent Company,New,2025-11-28,14.883803469002942
P001626,C009568,Mudlogger,Johnson Ltd Insurance Inc.,2006-08-15,2026-08-15,1929.9517087890322,Direct Bill,Renewal Quoted,2025-11-28,8.16258953032965
P002277,C008365,Social worker,Wilkinson-Buck Insurance Inc.,2006-05-12,2026-05-12,489.8458518539327,Premium Finance Company,Canceled,2025-11-28,16.27924964706873
P004099,C005215,Research scientist (maths),Wilson Ltd Insurance Inc.,2006-07-26,2026-07-26,1541.0754564408162,Agency Bill,Renewal Quoted,2025-11-28,9.661120626204845
P007323,C004083,"Physicist, medical",Williams Ltd Insurance Inc.,2006-08-31,2026-08-31,324.17445435572046,Agency Bill,Marketing,2025-11-28,15.22757457029123
P001971,C002040,Catering manager,Wilkinson Group Insurance Inc.,2006-03-24,2026-03-24,4486.1525212174,Third-Party Billing,New,2025-11-28,17.21039635153077
P004803,C001146,"Production assistant, television",Moore-Chen Insurance Inc.,2006-06-15,2026-06-15,990.5299118067624,Insured,Marketing,2025-11-28,16.08245455200599
P006743,C003168,Diagnostic radiographer,Sims Inc Insurance Inc.,2006-08-19,2026-08-19,307.1906058442745,Mortgagee,New,2025-11-28,7.4606470902029525
P007952,C006115,Mental health nurse,"Dunn, Wallace and Murray Insurance Inc.",2006-03-28,2026-03-28,549.9083308120187,Third-Party Billing,New,2025-11-28,10.529779664403696
P008924,C001052,"Doctor, general practice",Boyle Inc Insurance Inc.,2006-08-12,2026-08-12,532.5931339996948,Premium Finance Company,Canceled,2025-11-28,12.48147753559381
P006645,C008492,Proofreader,Stanley LLC Insurance Inc.,2006-04-05,2026-04-05,335.32334565969546,Direct Bill,Renewal Quoted,2025-11-28,7.255788372907056
P004871,C009864,Chief Technology Officer,Hernandez-Ashley Insurance Inc.,2006-01-19,2026-01-19,2825.1502218265277,Mortgagee,Marketing,2025-11-28,9.558114465675597
P009178,C009254,Firefighter,Stephenson LLC Insurance Inc.,2006-05-31,2026-05-31,375.77829954136286,Subsidiary,Marketing,2025-11-28,5.975315781775897
P001268,C002628,Fashion designer,"Flores, Stevens and Hill Insurance Inc.",2006-05-29,2026-05-29,328.88625385298343,Parent Company,Renewal Quoted,2025-11-28,12.150230350122856
P007827,C007965,Newspaper journalist,"Daniel, Kelley and Jennings Insurance Inc.",2006-04-04,2026-04-04,2597.760136372893,Agency Bill,New,2025-11-28,8.864755835834687
P002299,C007299,Museum education officer,"Walker, Gonzalez and Solis Insurance Inc.",2006-06-11,2026-06-11,521.503074947232,Parent Company,New,2025-11-28,11.509249622168694
P005950,C009148,Event organiser,Elliott and Sons Insurance Inc.,2005-12-20,2025-12-20,319.8542612616429,Third-Party Billing,New,2025-11-28,8.749043448248317
P006583,C003586,Sports development officer,"Reyes, Pierce and Romero Insurance Inc.",2006-06-29,2026-06-29,374.31182718398264,Payroll Vendor,Canceled,2025-11-28,13.468773240645024
P003710,C007098,"Editor, film/video","Adams, Murphy and Vang Insurance Inc.",2006-08-08,2026-08-08,3543.176963721553,Agency Bill,Renewal Quoted,2025-11-28,10.724223398207126
P001197,C006775,Control and instrumentation engineer,"Anderson, Chavez and Hopkins Insurance Inc.",2006-10-31,2026-10-31,133.5929777132787,Parent Company,Canceled,2025-11-28,9.095530142164682
P004820,C004281,"Production designer, theatre/television/film",Bailey Group Insurance Inc.,2006-05-21,2026-05-21,3146.636951976201,Insured,Marketing,2025-11-28,21.233639440031197
P001998,C009788,Exhibition designer,Roberts Group Insurance Inc.,2005-12-09,2025-12-09,182.7391434603878,Parent Company,Canceled,2025-11-28,15.469270980392423
P004342,C009191,Equality and diversity officer,Baker Inc Insurance Inc.,2006-04-11,2026-04-11,229.7830780697776,Mortgagee,Canceled,2025-11-28,2.0935502513482867
P006257,C002368,International aid/development worker,"Lloyd, Fischer and Walker Insurance Inc.",2006-06-11,2026-06-11,184.031812369257,Insured,Marketing,2025-11-28,7.3633650523832035
P008284,C009159,"Scientist, biomedical","Logan, Johnston and Guzman Insurance Inc.",2006-03-16,2026-03-16,361.47667535178806,Mortgagee,Canceled,2025-11-28,6.222759428018456
P001820,C004773,Sport and exercise psychologist,Smith Group Insurance Inc.,2006-08-17,2026-08-17,562.3875459502241,Agency Bill,Marketing,2025-11-28,5.49772503027835
P003726,C006575,Clinical cytogeneticist,"Cameron, Nichols and Arnold Insurance Inc.",2006-04-11,2026-04-11,304.59667595596096,Subsidiary,Marketing,2025-11-28,7.977149222904554
P001820,C005133,"Surveyor, hydrographic","Mccarthy, Jackson and Kent Insurance Inc.",2006-02-25,2026-02-25,928.5079808623219,Insured,Renewal Quoted,2025-11-28,10.715535838627
P009142,C009069,Plant breeder/geneticist,"Rogers, Walsh and Bryan Insurance Inc.",2006-04-29,2026-04-29,229.9573973309047,Mortgagee,Marketing,2025-11-28,13.584403022008171
P004607,C003758,Sports development officer,Farmer-Sullivan Insurance Inc.,2006-06-26,2026-06-26,339.3184718012385,Premium Finance Company,New,2025-11-28,10.520542491308024
P004745,C008475,Geographical information systems officer,Casey LLC Insurance Inc.,2006-09-03,2026-09-03,6325.218156393148,Subsidiary,Canceled,2025-11-28,11.021553793909066
P007435,C001209,Speech and language therapist,Medina-Robinson Insurance Inc.,2006-06-09,2026-06-09,1018.3893872751978,Premium Finance Company,New,2025-11-28,10.523713633838511
P006762,C003938,"Lecturer, further education",Phillips and Sons Insurance Inc.,2006-02-20,2026-02-20,459.50602297276225,Agency Bill,Marketing,2025-11-28,9.490648992139684
P001968,C008273,"Engineer, site",Wood and Sons Insurance Inc.,2006-05-15,2026-05-15,2373.478496776981,Mortgagee,Renewal Quoted,2025-11-28,8.867567110124341
P002313,C006452,Maintenance engineer,Ballard and Sons Insurance Inc.,2006-10-12,2026-10-12,226.00859285066878,Third-Party Billing,New,2025-11-28,14.904706576442601
P008564,C005357,Pension scheme manager,"Wilson, Guerrero and Garcia Insurance Inc.",2006-08-19,2026-08-19,264.78273714486136,Mortgagee,Marketing,2025-11-28,14.598876237550883
P005557,C003785,Publishing rights manager,Little Ltd Insurance Inc.,2006-08-20,2026-08-20,343.6149761026649,Third-Party Billing,Marketing,2025-11-28,24.173075901672917
P007696,C008127,Counsellor,"Hood, Ross and Pruitt Insurance Inc.",2006-10-14,2026-10-14,186.2158802678924,Insured,New,2025-11-28,10.230884027567875
P002894,C009982,Patent examiner,Holt Ltd Insurance Inc.,2006-07-22,2026-07-22,276.89123949873976,Insured,Marketing,2025-11-28,8.80933442765157
P003322,C003419,Video editor,"Keith, Church and Kim Insurance Inc.",2006-11-27,2026-11-27,2639.87647747615,Subsidiary,New,2025-11-28,10.123027022724933
P007028,C005434,Electronics engineer,Stewart LLC Insurance Inc.,2005-11-29,2025-11-29,2444.222364719449,Direct Bill,Canceled,2025-11-28,15.495533829843401
P004961,C002977,Pensions consultant,"Hicks, Davis and Murphy Insurance Inc.",2006-09-10,2026-09-10,1984.6409945312498,Subsidiary,New,2025-11-28,13.79619769512045
P005438,C003108,"Librarian, academic","Hughes, Kelley and Wheeler Insurance Inc.",2006-06-04,2026-06-04,409.973354176568,Direct Bill,Canceled,2025-11-28,21.725647756984664
P008682,C008923,Energy engineer,Martin-Gibson Insurance Inc.,2006-11-09,2026-11-09,1697.9307079320822,Payroll Vendor,Marketing,2025-11-28,11.003796227650085
P008141,C004609,Structural engineer,Williams-Williams Insurance Inc.,2006-04-14,2026-04-14,1799.160698789632,Mortgagee,Marketing,2025-11-28,12.038319887711955
P001631,C005241,"Therapist, occupational",Brown Group Insurance Inc.,2006-02-20,2026-02-20,3321.3666196856043,Payroll Vendor,Marketing,2025-11-28,9.408151099317047
P006181,C006390,Aid worker,Patrick Group Insurance Inc.,2006-08-17,2026-08-17,428.6646430200655,Parent Company,New,2025-11-28,3.272455982600606
P007775,C008160,"Pharmacist, community",Hoffman PLC Insurance Inc.,2006-02-01,2026-02-01,3433.9668759828005,Direct Bill,New,2025-11-28,11.668356858567947
P007175,C004391,"Designer, interior/spatial",Lane-Cross Insurance Inc.,2006-02-25,2026-02-25,235.3890060692368,Mortgagee,New,2025-11-28,6.630383678185461
P008183,C005016,Operational investment banker,Tyler-Parsons Insurance Inc.,2006-01-26,2026-01-26,1694.0182654577034,Payroll Vendor,New,2025-11-28,5.7230918979557375
P006414,C007942,"Optician, dispensing",Rodriguez-Pearson Insurance Inc.,2006-06-14,2026-06-14,67.69959791370312,Insured,Canceled,2025-11-28,9.878055272108016
P005773,C006709,Systems analyst,Allen-Martin Insurance Inc.,2006-05-27,2026-05-27,3335.610459992679,Insured,New,2025-11-28,11.639297017742594
P007640,C003276,Product/process development scientist,"Hill, Bush and Ross Insurance Inc.",2006-08-04,2026-08-04,185.80447157251,Subsidiary,Renewal Quoted,2025-11-28,14.292586041716348
